ID,Visitor ID,Start Time,Channel,Source,Utm Source,Utm Term,Utm Campaign
54503,2027557996,2019-04-08T16:58:52,organic,www.google.com,,,
54504,2027562690,2019-04-08T17:00:47,organic,www.google.ru,,,
54505,2027563380,2019-04-08T17:01:05,organic,www.google.com,,,
54506,2027565312,2019-04-08T17:01:54,organic,www.google.com,,,
54507,2027569150,2019-04-08T17:03:27,organic,www.google.com,,,
54508,2027570496,2019-04-08T17:04:01,organic,yandex.ru,,,
54509,1353253720,2019-04-08T17:04:12,organic,yandex.ru,,,
54510,2000997836,2019-04-08T17:04:22,paid,yabs.yandex.ru,1329635,1329635,167879149_414198677
54511,2027573480,2019-04-08T17:05:17,organic,www.google.com,,,
54512,2027576232,2019-04-08T17:06:25,direct,,,,
54513,2027126104,2019-04-08T17:06:31,internal,ovchinnikova.com,,,
54514,2027576512,2019-04-08T17:06:33,internal,stepanov.com,,,
54515,2010622058,2019-04-08T17:07:52,organic,www.google.com,,,
54516,2027582354,2019-04-08T17:09:03,organic,www.google.com,,,
54517,2027585696,2019-04-08T17:10:28,organic,yandex.ru,,,
54518,2027585696,2019-04-08T17:11:46,paid,yabs.yandex.ru,1329635,1329635,167879165_408701621
54519,2027591202,2019-04-08T17:12:48,organic,www.google.com,,,
54520,2027592252,2019-04-08T17:13:15,organic,yandex.ru,,,
54521,2027592510,2019-04-08T17:13:21,organic,yandex.ru,,,
54522,2027596594,2019-04-08T17:15:02,organic,www.google.ru,,,
54523,2012015468,2019-04-08T17:15:23,organic,www.google.com,,,
54524,2027597748,2019-04-08T17:15:30,direct,,,,
54525,1931615568,2019-04-08T17:17:23,internal,ovchinnikova.com,1329669,1329669,167881235_414198743
54526,2027603130,2019-04-08T17:17:48,organic,www.yandex.ru,,,
54527,2024871678,2019-04-08T17:19:30,organic,www.google.com,,,
54528,2026105690,2019-04-08T17:21:08,paid,,1329643,1329643,167879101_408701839
54529,2027617864,2019-04-08T17:24:09,organic,www.google.com,,,
54530,2027619060,2019-04-08T17:24:40,paid,yabs.yandex.ru,1329635,1329635,167879149_414198677
54531,2027619104,2019-04-08T17:24:40,organic,www.google.com,,,
54532,2026984506,2019-04-08T17:24:48,internal,stepanov.com,1329635,1329635,167879163_408701617
54533,2026806154,2019-04-08T17:26:01,organic,www.google.com,,,
54534,2027631618,2019-04-08T17:30:10,paid,yabs.yandex.ru,1329635,1329635,167879165_408701619
54535,2027633460,2019-04-08T17:30:58,paid,yabs.yandex.ru,1329623,1329623,167879329_408701735
54536,2027634918,2019-04-08T17:31:34,organic,www.google.com,,,
54537,2027638994,2019-04-08T17:33:24,organic,www.google.com,,,
54538,2027640564,2019-04-08T17:34:05,organic,www.google.com,,,
54539,2027641672,2019-04-08T17:34:33,organic,www.google.com,,,
54540,1965599212,2019-04-08T17:35:44,paid,yabs.yandex.ru,1329635,1329635,167879149_414198675
54541,2027644496,2019-04-08T17:35:49,paid,yabs.yandex.ru,1329637,1329637,167879369_408701433
54542,1982969992,2019-04-08T17:36:41,paid,news.yandex.ru,1329621,1329621,167879119_408702007
54543,2027647430,2019-04-08T17:37:08,organic,yandex.ru,,,
54544,2027647854,2019-04-08T17:37:19,organic,yandex.ru,,,
54545,2027651756,2019-04-08T17:39:04,organic,www.google.com,,,
54546,2027661326,2019-04-08T17:43:20,organic,go.mail.ru,,,
54547,2027661750,2019-04-08T17:43:32,paid,www.google.com,1329691,1329691,167881589_414199269
54548,2027662652,2019-04-08T17:43:54,paid,yabs.yandex.ru,1329635,1329635,167879165_408701619
54549,2027663078,2019-04-08T17:44:06,organic,yandex.ru,,,
54550,2027664358,2019-04-08T17:44:41,organic,yandex.ru,,,
54551,2027674708,2019-04-08T17:49:16,organic,yandex.ru,,,
54552,2027675758,2019-04-08T17:49:44,organic,www.google.com,,,
54553,1868345934,2019-04-08T17:50:11,organic,yandex.ru,,,
54554,2027680530,2019-04-08T17:51:56,organic,www.google.com,,,
54555,2026675276,2019-04-08T17:52:01,internal,stepanov.com,1329635,1329635,167879163_408701617
54556,2027682488,2019-04-08T17:52:49,organic,www.google.com,,,
54557,2027686770,2019-04-08T17:54:53,organic,www.google.ru,,,
54558,2027689080,2019-04-08T17:55:53,organic,www.google.com,,,
54559,2027596594,2019-04-08T17:56:24,organic,www.google.ru,,,
54560,2027690542,2019-04-08T17:56:33,direct,,,,
54561,2027690708,2019-04-08T17:56:37,organic,www.google.com,,,
54562,2027692794,2019-04-08T17:57:35,paid,yabs.yandex.ru,1329623,1329623,167879329_408701735
54563,2027693722,2019-04-08T17:58:02,organic,yandex.ru,,,
54564,2001189646,2019-04-08T17:59:16,organic,yandex.ru,1329613,1329613,167879321_414198695
54565,2027697116,2019-04-08T17:59:39,organic,www.google.com,,,
54566,2027697614,2019-04-08T17:59:52,organic,www.google.com,,,
54567,2027698856,2019-04-08T18:00:29,paid,yabs.yandex.ru,1329635,1329635,167879149_414198675
54568,2027416646,2019-04-08T18:00:49,internal,ovchinnikova.com,,,
54569,2027705274,2019-04-08T18:03:32,organic,www.google.com,,,
54570,2027709672,2019-04-08T18:05:39,paid,,1329625,1329625,167879087_408701713
54571,2027713608,2019-04-08T18:07:26,referral,googleads.g.doubleclick.net,,,
54572,2027715716,2019-04-08T18:08:23,organic,www.google.com,,,
54573,2027717012,2019-04-08T18:08:56,organic,yandex.ru,,,
54574,2027717634,2019-04-08T18:09:13,organic,yandex.ru,,,
54575,2027720136,2019-04-08T18:10:22,organic,www.google.com,,,
54576,2027727520,2019-04-08T18:13:53,organic,www.google.com,,,
54577,2027727884,2019-04-08T18:14:04,organic,yandex.by,,,
54578,2027737776,2019-04-08T18:18:46,organic,www.google.com,,,
54579,2027741122,2019-04-08T18:20:21,organic,go.mail.ru,,,
54580,2015410014,2019-04-08T18:20:31,internal,ovchinnikova.com,,,
54581,2027742112,2019-04-08T18:20:51,organic,yandex.ru,,,
54582,2025385708,2019-04-08T18:21:03,organic,www.google.com,,,
54583,1969521448,2019-04-08T18:21:26,paid,mail.yandex.ru,1329621,1329621,167879117_408702003
54584,2027744730,2019-04-08T18:22:05,paid,,1329625,1329625,167879087_408701711
54585,2027745220,2019-04-08T18:22:17,organic,www.google.com,,,
54586,2027748534,2019-04-08T18:23:52,organic,www.google.com,,,
54587,2027749224,2019-04-08T18:24:14,organic,www.google.com,,,
54588,2027751360,2019-04-08T18:25:18,referral,com.google.android.googlequicksearchbox,,,
54589,2027754684,2019-04-08T18:26:56,organic,www.google.com,,,
54590,2027755184,2019-04-08T18:27:10,organic,www.google.com,,,
54591,2027755542,2019-04-08T18:27:20,organic,www.google.com,,,
54592,2027756674,2019-04-08T18:27:52,organic,yandex.ru,,,
54593,1889115408,2019-04-08T18:28:01,organic,yandex.ru,,,
54594,2027758180,2019-04-08T18:28:36,organic,www.google.com,,,
54595,2027759868,2019-04-08T18:29:23,organic,yandex.ru,,,
54596,2027760734,2019-04-08T18:29:48,organic,www.google.com,,,
54597,1999472910,2019-04-08T18:30:05,paid,,1329633,1329633,167879435_408702037
54598,2027762738,2019-04-08T18:30:45,referral,com.google.android.googlequicksearchbox,,,
54599,1958134814,2019-04-08T18:31:46,internal,ovchinnikova.com,1329613,1329613,167879315_414198687
54600,2027766050,2019-04-08T18:32:18,organic,www.google.com,,,
54601,2027767636,2019-04-08T18:33:04,organic,www.google.kz,,,
54602,2027768382,2019-04-08T18:33:26,paid,,1329609,1329609,167879301_408702095
54603,2027773472,2019-04-08T18:35:39,organic,www.google.com,,,
54604,2027775008,2019-04-08T18:36:21,organic,www.google.ru,,,
54605,2027775912,2019-04-08T18:36:47,organic,www.google.com,,,
54606,2027776608,2019-04-08T18:37:07,organic,www.google.com,,,
54607,2027777364,2019-04-08T18:37:28,organic,www.google.com,,,
54608,2027780354,2019-04-08T18:38:49,organic,www.google.com,,,
54609,2011535064,2019-04-08T18:40:23,internal,stepanov.com,1329611,1329611,167879047_408702101
54610,2027126104,2019-04-08T18:41:35,internal,ovchinnikova.com,,,
54611,2027789768,2019-04-08T18:43:18,organic,www.google.com,,,
54612,1806668366,2019-04-08T18:44:24,organic,www.google.com,,,
54613,2012272982,2019-04-08T18:44:39,paid,,1329615,1329615,167879063_414198641
54614,2027795136,2019-04-08T18:45:49,organic,go.mail.ru,,,
54615,2027797656,2019-04-08T18:47:04,paid,,1329625,1329625,167879087_408701711
54616,2027800580,2019-04-08T18:48:27,organic,www.google.ru,,,
54617,1936248496,2019-04-08T18:49:14,paid,yabs.yandex.ru,1329635,1329635,167879165_408701619
54618,2027804362,2019-04-08T18:50:17,organic,www.google.com,,,
54619,1301096324,2019-04-08T18:51:24,organic,yandex.ru,1329637,1329637,167879371_408701441
54620,2027807704,2019-04-08T18:51:50,organic,www.google.com,,,
54621,2027813248,2019-04-08T18:54:32,organic,www.google.com,,,
54622,2027816262,2019-04-08T18:55:59,organic,go.mail.ru,,,
54623,2027818152,2019-04-08T18:56:55,organic,www.google.com,,,
54624,2006620526,2019-04-08T19:00:57,paid,yabs.yandex.ru,1329619,1329619,167879363_408701389
54625,2027830362,2019-04-08T19:02:55,paid,go.mail.ru,1329623,1329623,167879329_408701737
54626,2027834308,2019-04-08T19:04:58,organic,go.mail.ru,,,
54627,2027692794,2019-04-08T19:05:46,paid,yabs.yandex.ru,1329619,1329619,167879361_408701385
54628,2026675276,2019-04-08T19:06:27,direct,,1329635,1329635,167879163_408701617
54629,2027840692,2019-04-08T19:08:02,organic,www.google.com,,,
54630,2027847500,2019-04-08T19:11:22,organic,www.google.com,,,
54631,2027851812,2019-04-08T19:13:29,direct,,,,
54632,2019533282,2019-04-08T19:13:37,organic,www.google.com,,,
54633,2027854790,2019-04-08T19:14:51,paid,yabs.yandex.ru,1329635,1329635,167879143_408702075
54634,2027854852,2019-04-08T19:14:53,organic,www.google.com,,,
54635,2027857856,2019-04-08T19:16:21,organic,www.google.com,,,
54636,2021897798,2019-04-08T19:17:07,paid,,1329611,1329611,167879045_408702087
54637,2027862408,2019-04-08T19:18:31,organic,www.google.ru,,,
54638,2027864512,2019-04-08T19:19:33,internal,stepanov.com,,,
54639,2027867574,2019-04-08T19:21:00,organic,www.google.com,,,
54640,2027868838,2019-04-08T19:21:37,organic,yandex.ru,,,
54641,2017245182,2019-04-08T19:22:14,paid,yabs.yandex.ru,1329631,1329631,167879271_408701357
54642,1897182456,2019-04-08T19:22:38,paid,,1329611,1329611,167879047_408702099
54643,2027872042,2019-04-08T19:23:08,organic,www.google.com,,,
54644,2027878114,2019-04-08T19:25:53,organic,www.google.com,,,
54645,2027879920,2019-04-08T19:26:47,organic,www.google.com,,,
54646,2027881960,2019-04-08T19:27:45,organic,go.mail.ru,,,
54647,2027885562,2019-04-08T19:29:30,paid,,1329643,1329643,167879113_408701863
54648,2027885796,2019-04-08T19:29:37,direct,,,,
54649,2027889280,2019-04-08T19:31:13,paid,yabs.yandex.ru,1329641,1329641,167879357_408702049
54650,2027891944,2019-04-08T19:32:29,organic,www.google.com,,,
54651,2027892514,2019-04-08T19:32:45,paid,yandex.ru,1329609,1329609,167879299_408701507
54652,2027895202,2019-04-08T19:34:04,organic,www.google.com,,,
54653,2027896408,2019-04-08T19:34:39,organic,www.google.com,,,
54654,2027899128,2019-04-08T19:36:00,organic,yandex.ru,,,
54655,2027901564,2019-04-08T19:37:08,organic,www.google.kz,,,
54656,2027902206,2019-04-08T19:37:25,organic,www.google.com,,,
54657,2027902606,2019-04-08T19:37:37,paid,yabs.yandex.ru,1329609,1329609,167879301_408702095
54658,2027905188,2019-04-08T19:38:51,paid,,1329621,1329621,167879117_408702003
54659,2027907232,2019-04-08T19:39:45,organic,www.google.com,,,
54660,2027907728,2019-04-08T19:40:00,organic,www.google.com,,,
54661,2021024422,2019-04-08T19:40:30,paid,stepanov.com,1329635,1329635,167879149_414198677
54662,2022400496,2019-04-08T19:42:45,paid,yabs.yandex.ru,1329631,1329631,167879257_408701329
54663,2027913780,2019-04-08T19:42:49,direct,,,,
54664,2027916882,2019-04-08T19:44:17,paid,yabs.yandex.ru,1329635,1329635,167879145_408701577
54665,1971279522,2019-04-08T19:45:52,internal,ovchinnikova.com,1329625,1329625,167879087_408701711
54666,2027921136,2019-04-08T19:46:18,organic,www.google.com,,,
54667,2027923894,2019-04-08T19:47:37,organic,www.google.com,,,
54668,1941518926,2019-04-08T19:47:44,paid,,1329615,1329615,167879069_414198653
54669,1920816208,2019-04-08T19:47:56,organic,yandex.ru,,,
54670,2027925636,2019-04-08T19:48:26,organic,yandex.ru,,,
54671,2004673170,2019-04-08T19:51:17,paid,yandex.ru,1329635,1329635,167879165_408701621
54672,2027933316,2019-04-08T19:52:05,organic,www.google.com,,,
54673,2027689080,2019-04-08T19:53:34,internal,stepanov.com,,,
54674,2027939234,2019-04-08T19:54:55,organic,yandex.ru,,,
54675,2027940668,2019-04-08T19:55:35,organic,yandex.ru,,,
54676,2027941244,2019-04-08T19:55:50,direct,,,,
54677,2027944682,2019-04-08T19:57:24,organic,www.google.com,,,
54678,2027946614,2019-04-08T19:58:20,organic,www.google.com,,,
54679,2027948178,2019-04-08T19:59:06,organic,www.google.ru,,,
54680,2014914082,2019-04-08T20:01:06,paid,,1329611,1329611,167879059_408701895
54681,1859174030,2019-04-08T20:03:44,paid,,1329643,1329643,167879093_408701823
54682,2027958256,2019-04-08T20:03:50,paid,,1329621,1329621,167879119_408702009
54683,2027963102,2019-04-08T20:06:10,organic,www.google.com,,,
54684,2027963226,2019-04-08T20:06:13,paid,yabs.yandex.ru,1329645,1329645,167879287_408701775
54685,2027964142,2019-04-08T20:06:40,paid,yabs.yandex.ru,1329623,1329623,167879329_408701737
54686,2027964652,2019-04-08T20:06:54,paid,yabs.yandex.ru,1329609,1329609,167879303_408701517
54687,2025106180,2019-04-08T20:07:16,paid,,1329625,1329625,167879087_408701713
54688,2027968484,2019-04-08T20:08:46,organic,yandex.ru,,,
54689,1997996002,2019-04-08T20:09:28,paid,,1329611,1329611,167879059_408701895
54690,2027970108,2019-04-08T20:09:32,organic,yandex.ru,,,
54691,2027854790,2019-04-08T20:11:12,paid,,1329611,1329611,167879047_408702099
54692,2027981046,2019-04-08T20:14:41,organic,www.google.ru,,,
54693,2027981718,2019-04-08T20:14:59,paid,news.yandex.ru,1329611,1329611,167879047_408702099
54694,2027982126,2019-04-08T20:15:10,organic,yandex.ru,,,
54695,2027983646,2019-04-08T20:15:53,paid,,1329611,1329611,167879047_408702099
54696,2027987208,2019-04-08T20:17:37,organic,www.google.com,,,
54697,2025608582,2019-04-08T20:18:40,organic,www.google.com,,,
54698,2007422744,2019-04-08T20:19:29,paid,,1329635,1329635,167879165_408701621
54699,2027996312,2019-04-08T20:21:54,paid,yabs.yandex.ru,1329613,1329613,167879313_414198683
54700,2027998098,2019-04-08T20:22:45,direct,,,,
54701,2027999074,2019-04-08T20:23:10,organic,yandex.ru,,,
54702,2028000502,2019-04-08T20:23:52,organic,www.google.com,,,
54703,2028001344,2019-04-08T20:24:17,paid,www.google.com,1329693,1329693,167881757_414199569
54704,2028002152,2019-04-08T20:24:41,organic,yandex.ru,,,
54705,2028003000,2019-04-08T20:25:05,organic,www.google.com,,,
54706,1763216610,2019-04-08T20:25:33,direct,,,,
54707,2011310226,2019-04-08T20:25:56,paid,,1329625,1329625,167879085_408701709
54708,2028008396,2019-04-08T20:27:36,organic,www.google.ru,,,
54709,2028011242,2019-04-08T20:29:01,paid,,1329615,1329615,167879069_414198655
54710,2028025638,2019-04-08T20:35:51,organic,yandex.ru,,,
54711,2028025780,2019-04-08T20:35:55,organic,www.google.com,,,
54712,2028031014,2019-04-08T20:38:21,organic,yandex.ru,,,
54713,2028032642,2019-04-08T20:39:10,direct,,,,
54714,2028033870,2019-04-08T20:39:46,organic,www.google.ru,,,
54715,2028034884,2019-04-08T20:40:14,paid,,1329615,1329615,167879069_414198657
54716,2028037700,2019-04-08T20:41:33,organic,yandex.ru,,,
54717,1958134814,2019-04-08T20:43:20,direct,,1329613,1329613,167879315_414198687
54718,2028044194,2019-04-08T20:44:41,organic,www.google.com,,,
54719,2028044302,2019-04-08T20:44:44,direct,,,,
54720,2028044298,2019-04-08T20:44:44,direct,,,,
54721,2028044312,2019-04-08T20:44:45,direct,,,,
54722,2028044626,2019-04-08T20:44:54,paid,,1329643,1329643,167879093_408701823
54723,2028045328,2019-04-08T20:45:12,internal,stepanov.com,,,
54724,2028045406,2019-04-08T20:45:14,direct,,,,
54725,2028045426,2019-04-08T20:45:15,direct,,,,
54726,2028045414,2019-04-08T20:45:15,direct,,,,
54727,2028045998,2019-04-08T20:45:32,paid,yabs.yandex.ru,1329631,1329631,167879257_408701329
54728,2028046246,2019-04-08T20:45:38,direct,,,,
54729,2028046244,2019-04-08T20:45:38,direct,,,,
54730,2028046240,2019-04-08T20:45:38,direct,,,,
54731,2028047974,2019-04-08T20:46:27,organic,www.google.ru,,,
54732,2016601978,2019-04-08T20:49:57,organic,www.google.com,,,
54733,1843966582,2019-04-08T20:51:11,paid,,1329643,1329643,167879101_408701839
54734,1836821200,2019-04-08T20:52:45,paid,,1329611,1329611,167879059_408701895
54735,2028065138,2019-04-08T20:54:39,organic,www.google.com,,,
54736,2028066360,2019-04-08T20:55:16,organic,yandex.ru,,,
54737,2028069948,2019-04-08T20:57:00,direct,,,,
54738,2028071360,2019-04-08T20:57:38,paid,yandex.ru,1329641,1329641,167879357_408702049
54739,1941518926,2019-04-08T20:58:15,paid,,1329615,1329615,167879069_414198651
54740,2028074700,2019-04-08T20:59:14,organic,yandex.ru,,,
54741,2028076124,2019-04-08T20:59:53,organic,yandex.ru,,,
54742,1982586450,2019-04-08T21:01:06,organic,www.google.com,,,
54743,2028078992,2019-04-08T21:01:21,organic,yandex.ru,,,
54744,2028083334,2019-04-08T21:03:35,organic,www.google.com,,,
54745,2026289184,2019-04-08T21:03:42,organic,www.google.com,,,
54746,2028086020,2019-04-08T21:04:55,paid,yabs.yandex.ru,1329635,1329635,167879159_414198709
54747,2013978050,2019-04-08T21:06:10,organic,yandex.ru,1329631,1329631,167879257_408701331
54748,1757480156,2019-04-08T21:06:35,paid,,1329643,1329643,167879093_408701823
54749,2028089684,2019-04-08T21:06:43,paid,www.google.ru,1329693,1329693,167881757_414741223
54750,2028096418,2019-04-08T21:10:13,referral,com.google.android.googlequicksearchbox,,,
54751,2028103892,2019-04-08T21:14:01,organic,yandex.ru,,,
54752,2028105670,2019-04-08T21:14:56,organic,www.google.com,,,
54753,2028109012,2019-04-08T21:16:37,organic,www.google.ru,,,
54754,2028112984,2019-04-08T21:18:38,organic,go.mail.ru,,,
54755,1874725720,2019-04-08T21:19:18,paid,yabs.yandex.ru,1329635,1329635,167879165_408701619
54756,2028114508,2019-04-08T21:19:27,paid,,1329615,1329615,167879069_414198657
54757,2028114930,2019-04-08T21:19:39,organic,yandex.ru,,,
54758,2028119760,2019-04-08T21:22:10,organic,www.google.com,,,
54759,2028121320,2019-04-08T21:22:56,organic,yandex.ru,,,
54760,1997690422,2019-04-08T21:23:03,direct,,,,
54761,2028132038,2019-04-08T21:28:29,organic,www.google.com,,,
54762,2028135510,2019-04-08T21:30:27,direct,,,,
54763,2028136208,2019-04-08T21:30:50,organic,www.google.ru,,,
54764,2028136288,2019-04-08T21:30:52,organic,yandex.ru,,,
54765,2028138136,2019-04-08T21:31:48,direct,,,,
54766,2028138358,2019-04-08T21:31:56,organic,www.google.ru,,,
54767,2028138924,2019-04-08T21:32:14,organic,www.google.com,,,
54768,2028139424,2019-04-08T21:32:30,organic,www.google.com,,,
54769,2028145980,2019-04-08T21:36:01,organic,www.google.com,,,
54770,2028146112,2019-04-08T21:36:06,organic,www.google.com,,,
54771,2028147746,2019-04-08T21:36:58,organic,yandex.ru,,,
54772,2028148812,2019-04-08T21:37:31,internal,ovchinnikova.com,,,
54773,2028151508,2019-04-08T21:38:57,organic,www.google.com,,,
54774,2028152520,2019-04-08T21:39:29,paid,,1329611,1329611,167879047_408702101
54775,2028153466,2019-04-08T21:39:58,organic,www.google.com,,,
54776,2028153860,2019-04-08T21:40:09,direct,,,,
54777,2028155198,2019-04-08T21:40:52,organic,www.google.com,,,
54778,2028159038,2019-04-08T21:42:57,organic,yandex.ru,,,
54779,2028160582,2019-04-08T21:43:50,organic,www.google.com,,,
54780,2028167808,2019-04-08T21:47:52,organic,yandex.ru,,,
54781,2028168696,2019-04-08T21:48:24,organic,yandex.ru,,,
54782,2028169676,2019-04-08T21:48:57,organic,www.google.com,,,
54783,2028171236,2019-04-08T21:49:47,organic,www.google.com,,,
54784,2028172144,2019-04-08T21:50:16,direct,,,,
54785,2028172806,2019-04-08T21:50:37,organic,www.google.com,,,
54786,2028177776,2019-04-08T21:53:21,organic,yandex.ru,,,
54787,2021200980,2019-04-08T21:54:01,organic,www.google.com,,,
54788,2028181730,2019-04-08T21:55:35,organic,yandex.ru,,,
54789,2028186600,2019-04-08T21:58:24,organic,www.google.com,,,
54790,2028188366,2019-04-08T21:59:23,organic,www.google.com,,,
54791,2028190864,2019-04-08T22:00:46,paid,,1329621,1329621,167879119_408702009
54792,2028192858,2019-04-08T22:01:59,organic,yandex.ru,,,
54793,2028200282,2019-04-08T22:06:14,referral,kirillova.edu,,,
54794,2028215800,2019-04-08T22:15:12,referral,com.google.android.googlequicksearchbox,,,
54795,2028219124,2019-04-08T22:17:10,organic,yandex.ru,,,
54796,2028220608,2019-04-08T22:18:02,direct,,,,
54797,2028228206,2019-04-08T22:22:40,organic,www.google.ru,,,
54798,2028230984,2019-04-08T22:24:25,organic,www.google.com,,,
54799,2028232184,2019-04-08T22:25:06,organic,www.google.com,,,
54800,2028232762,2019-04-08T22:25:28,organic,yandex.ru,,,
54801,2028239142,2019-04-08T22:29:24,organic,yandex.ru,,,
54802,1963390658,2019-04-08T22:29:55,organic,yandex.ru,,,
54803,2028241332,2019-04-08T22:30:44,organic,yandex.ru,,,
54804,2028243182,2019-04-08T22:31:52,organic,www.google.com,,,
54805,2028243748,2019-04-08T22:32:13,organic,yandex.ru,,,
54806,2028249772,2019-04-08T22:36:04,organic,www.google.ru,,,
54807,1986125606,2019-04-08T22:36:12,organic,www.google.com,,,
54808,2028250576,2019-04-08T22:36:39,organic,www.google.ru,,,
54809,2009570980,2019-04-08T22:36:39,organic,www.google.com,,,
54810,2027194602,2019-04-08T22:38:08,organic,www.google.com,,,
54811,2028252964,2019-04-08T22:38:10,organic,www.google.com,,,
54812,2028253542,2019-04-08T22:38:31,organic,go.mail.ru,,,
54813,2026698250,2019-04-08T22:39:01,internal,stepanov.com,,,
54814,2028261354,2019-04-08T22:43:33,organic,yandex.ru,,,
54815,2028265348,2019-04-08T22:46:11,organic,www.google.com,,,
54816,2028138358,2019-04-08T22:46:43,internal,stepanov.com,,,
54817,1986470040,2019-04-08T22:50:56,organic,www.google.com,1329615,1329615,167879073_414198663
54818,2028278722,2019-04-08T22:54:44,organic,www.google.com,,,
54819,2028278868,2019-04-08T22:54:50,organic,yandex.ru,,,
54820,1999858142,2019-04-08T22:57:23,organic,yandex.ru,,,
54821,2028153860,2019-04-08T23:04:25,direct,,,,
54822,2025753506,2019-04-08T23:05:24,organic,yandex.ru,,,
54823,2028295392,2019-04-08T23:07:00,organic,yandex.ru,,,
54824,2028295468,2019-04-08T23:07:03,organic,go.mail.ru,,,
54825,2021077568,2019-04-08T23:09:24,organic,yandex.ru,,,
54826,2028299936,2019-04-08T23:10:25,organic,www.google.com,,,
54827,2028302088,2019-04-08T23:12:08,organic,www.google.ru,,,
54828,2005791842,2019-04-08T23:15:55,paid,yabs.yandex.ru,1329619,1329619,167879363_408701391
54829,2028307288,2019-04-08T23:16:04,organic,www.google.com,,,
54830,2028308624,2019-04-08T23:17:03,organic,www.google.ru,,,
54831,2027438486,2019-04-08T23:17:06,organic,www.google.com,,,
54832,2028315258,2019-04-08T23:22:30,organic,www.google.com,,,
54833,2028316592,2019-04-08T23:23:38,organic,www.google.com,,,
54834,2028317112,2019-04-08T23:24:05,organic,yandex.ru,,,
54835,2028319390,2019-04-08T23:26:01,organic,yandex.ru,,,
54836,2006638680,2019-04-08T23:26:34,direct,,,,
54837,2028323756,2019-04-08T23:29:46,organic,www.google.com,,,
54838,2028324794,2019-04-08T23:30:36,organic,www.google.ru,,,
54839,2028329930,2019-04-08T23:35:20,organic,www.google.ru,,,
54840,2028332684,2019-04-08T23:37:55,organic,www.google.com,,,
54841,2028337284,2019-04-08T23:42:13,internal,stepanov.com,,,
54842,2028342812,2019-04-08T23:47:52,paid,www.google.com,1329693,1329693,167881757_414199569
54843,2028343444,2019-04-08T23:48:30,organic,www.google.ru,,,
54844,2028344576,2019-04-08T23:49:39,organic,go.mail.ru,,,
54845,2028345532,2019-04-08T23:50:41,organic,yandex.ru,,,
54846,2028347454,2019-04-08T23:52:44,organic,www.google.com,,,
54847,1981546668,2019-04-08T23:55:19,organic,yandex.ru,,,
54848,2028352806,2019-04-08T23:58:32,organic,www.google.com,,,
54849,2028355662,2019-04-09T00:01:41,organic,yandex.ru,,,
54850,2028352806,2019-04-09T00:01:48,organic,www.google.com,,,
54851,2028358450,2019-04-09T00:04:52,organic,www.google.com,,,
54852,2028359370,2019-04-09T00:05:54,direct,,,,
54853,2028359430,2019-04-09T00:05:56,direct,,,,
54854,2028359436,2019-04-09T00:05:57,direct,,,,
54855,2028359440,2019-04-09T00:05:57,direct,,,,
54856,2028360196,2019-04-09T00:06:51,direct,,,,
54857,2028360194,2019-04-09T00:06:51,direct,,,,
54858,2028360202,2019-04-09T00:06:52,direct,,,,
54859,2028360232,2019-04-09T00:06:54,direct,,,,
54860,2028360228,2019-04-09T00:06:54,direct,,,,
54861,2028360226,2019-04-09T00:06:54,direct,,,,
54862,2028360506,2019-04-09T00:07:13,direct,,,,
54863,2028360502,2019-04-09T00:07:13,direct,,,,
54864,2028360496,2019-04-09T00:07:13,direct,,,,
54865,2028363124,2019-04-09T00:10:20,paid,yabs.yandex.ru,1329631,1329631,167879217_408701249
54866,2028367924,2019-04-09T00:16:12,paid,www.google.com,1329691,1329691,167881575_414199215
54867,2028373900,2019-04-09T00:23:34,paid,,1329669,1329669,167881235_414198743
54868,2026015758,2019-04-09T00:24:46,paid,3ostroy.ru,1329675,1329675,167881407_408706631
54869,2023524254,2019-04-09T00:25:57,paid,,1329669,1329669,167881235_414198743
54870,2026060930,2019-04-09T00:30:53,internal,stepanov.com,1329663,1329663,167881605_414199277
54871,2001413810,2019-04-09T00:32:19,paid,,1329675,1329675,167881407_408706631
54872,2028376496,2019-04-09T00:35:01,paid,,1329611,1329611,167879045_408702087
54873,2028381366,2019-04-09T00:36:26,paid,,1329611,1329611,167879059_408701895
54874,2028384472,2019-04-09T00:37:57,paid,,1329615,1329615,167879069_414198657
54875,2028385444,2019-04-09T00:39:22,paid,xlopokmo.ru,1329669,1329669,167881235_414198743
54876,2028386790,2019-04-09T00:41:20,paid,,1329621,1329621,167879117_408702003
54877,2028387114,2019-04-09T00:41:48,organic,www.google.com,,,
54878,2028388418,2019-04-09T00:43:49,paid,,1329639,1329639,167879125_408701783
54879,2028390376,2019-04-09T00:46:44,organic,www.google.com,,,
54880,2028392298,2019-04-09T00:49:54,organic,ignatov.ru,,,
54881,2023524254,2019-04-09T01:01:37,paid,,1329675,1329675,167881407_408706631
54882,2006647684,2019-04-09T01:01:58,paid,,1329615,1329615,167879069_414198651
54883,2028401054,2019-04-09T01:04:52,organic,yandex.ru,,,
54884,2028401150,2019-04-09T01:05:02,organic,www.google.com,,,
54885,2028402562,2019-04-09T01:07:30,direct,,,,
54886,2028403400,2019-04-09T01:09:02,paid,organogolde.ru,1329669,1329669,167881235_414198743
54887,2028404338,2019-04-09T01:10:27,paid,,1329669,1329669,167881235_414198743
